TradeStatus,StatusDetails,BNPPAnsweredQuote,CoverPrice,RFQCompositePrice,Bid2Mid,Customer,NbDealers,delta,BuySell,z0,z1,z2
NotTraded,None,110.85151462765958,0,110,0.5,1,5,1.7030292553191657,Buy,0.4330099009738656,0.84465462103294675,2.0323504945348265
Done,None,108.2680498001984,0,110,0.5,2,2,-3.4639003996032045,Buy,1.5680278357626389,0.24730867354221819,2.3111812469185971
NotTraded,None,109.16887059479056,0,110,0.5,1,4,-1.6622588104188765,Buy,1.7302952006194323,1.1118725028689123,1.2793020296384352
Done,None,109.31819524519294,0,110,0.5,2,4,-1.3636095096141219,Buy,0.57379102929793313,2.2013431588883363,1.2189313967325157
TradedAway,None,110.29820754141237,0,110,0.5,2,4,0.5964150828247341,Buy,1.0257501469606947,0.81711333198940383,0.62989466672006245
TradedAway,None,110.89011071406193,0,110,0.5,1,2,1.7802214281238662,Buy,0.61692954896882202,2.3835437551948697,0.43450937905925469
TradedAway,None,109.0470416488516,0,110,0.5,2,5,-1.9059167022967927,Buy,-0.1652224573603307,-0.72428207624695395,2.541411567000381
NotTraded,None,109.30256703519476,0,110,0.5,1,2,-1.3948659296104893,Buy,0.18574927720510404,0.78058388280563351,2.364770634018635
TradedAway,None,109.55910590667888,0,110,0.5,2,3,-0.88178818664223968,Buy,2.036825332144681,-1.7262687995639361,0.25732886102490948
Done,None,109.37903255476543,0,110,0.5,1,5,-1.241934890469139,Buy,0.29415765832763596,0.63108186337614869,3.120763061447239
TradedAway,None,109.48236189364806,0,110,0.5,2,5,-1.0352762127038773,Buy,0.74901244291348268,2.9944947378811744,0.39299834726896121
NotTraded,None,109.29845956772684,0,110,0.5,1,2,-1.4030808645463253,Buy,2.4648037332999895,0.52826683920449868,-0.62914355269984878
TradedAway,None,110.82135864330301,0,110,0.5,2,4,1.6427172866060289,Buy,-0.81012076685215662,0.87168651617218673,-0.36080681574489915
Done,None,109.78069584563244,0,110,0.5,1,2,-0.43860830873512668,Buy,1.9701633380557628,0.24674490651366199,0.91416777496485579
TradedAway,None,109.54642342335389,0,110,0.5,2,3,-0.9071531532922279,Buy,0.95343586461761165,1.2427424277324313,0.23489005751470471
NotTraded,None,111.2194359720278,0,110,0.5,1,5,2.4388719440555917,Buy,1.1192364023700763,-0.14314603256791347,2.0800842097397414
TradedAway,None,109.70579700643152,0,110,0.5,2,4,-0.58840598713695158,Buy,2.0037190792228836,0.34342037062389197,-0.18965259782504251
TradedAway,None,109.8705753759691,0,110,0.5,2,4,-0.2588492480618072,Buy,-0.24006672704332499,1.2004703699483699,0.53417190341421938
NotTraded,None,112.0580147862091,0,110,0.5,1,2,4.1160295724181992,Buy,1.5468591428700895,-0.28199659654483966,2.4348577010442902
Done,None,109.43075499618439,0,110,0.5,2,4,-1.1384900076312192,Buy,1.748216035136458,1.3062695859144271,0.67559632204900477
Done,None,109.97478288541174,0,110,0.5,2,2,-0.050434229176516965,Buy,2.101096494048976,1.3315970957719219,-1.9501206947919272
TradedAway,None,109.79054519513852,0,110,0.5,2,4,-0.41890960972295943,Buy,1.9512394602972289,1.6472396912106873,2.0054847687505388
Done,None,109.04913917785335,0,110,0.5,2,3,-1.9017216442933034,Buy,0.20549251371324628,1.8891933901670188,1.7772939360825519
TradedAway,None,110.02428345100721,0,110,0.5,2,2,0.048566902014414381,Buy,1.5813594178783701,-0.19365233181172847,-0.41189795045718869
TradedAway,None,110.38759456319232,0,110,0.5,2,4,0.77518912638464599,Buy,1.078715090180852,1.374968632079381,1.6686000193926422
TradedAway,None,111.54101208491656,0,110,0.5,2,5,3.0820241698331188,Buy,1.9880380607713262,2.4634791691964923,1.5227340808379588
TradedAway,None,110.91056766133609,0,110,0.5,2,2,1.8211353226721769,Buy,0.95811710430686536,0.70266477078299316,0.94716292871579477
TradedAway,None,110.46756514288938,0,110,0.5,2,3,0.93513028577876867,Buy,0.35399910040024252,1.9296166425020698,-0.091072664706643103
Done,None,108.25095002089847,0,110,0.5,1,5,-3.4980999582030563,Buy,0.89007729704965199,1.1252426028736053,1.70037555425156
Done,None,109.43583114608077,0,110,0.5,2,3,-1.1283377078384547,Buy,1.9357926830945631,1.652726289617078,1.2061417275644502
Done,None,109.03985798193119,0,110,0.5,1,3,-1.9202840361376161,Buy,-0.470730405152056,0.72188649063690358,-0.68893652405018213
TradedAway,None,109.37347434733249,0,110,0.5,2,3,-1.2530513053350205,Buy,0.3168124459632542,1.423588626487869,1.6617719872958325
Done,None,108.87477927734403,0,110,0.5,1,3,-2.2504414453119352,Buy,0.073912213606642907,0.96641986138638236,2.3406360040684735
TradedAway,None,109.55543481084398,0,110,0.5,1,4,-0.88913037831204633,Buy,1.0687743122921514,1.5784915075818395,0.98578445140015269
TradedAway,None,110.6378180176067,0,110,0.5,2,5,1.2756360352134095,Buy,0.25497304403083798,2.0835096385225444,-0.10470414111995208
Done,None,108.73580998031282,0,110,0.5,2,3,-2.5283800393743547,Buy,1.1955146419649494,1.7719568746928855,0.54801862295959025
Done,None,109.53873936814901,0,110,0.5,2,2,-0.92252126370198084,Buy,1.5140416595979342,0.0027080295935464349,0.71046742129286489
Done,None,108.92236757726378,0,110,0.5,1,3,-2.1552648454724306,Buy,1.3800053297167998,0.16211292317684189,0.070585830477322253
Done,None,109.84425292941785,0,110,0.5,2,3,-0.31149414116430307,Buy,1.2137055827314462,0.5890463708922411,1.2127974417078262
NotTraded,None,110.19709073953341,0,110,0.5,1,4,0.39418147906681611,Buy,0.58537251633889298,1.1364983090181413,1.7661675691808614
NotTraded,None,111.15051034760727,0,110,0.5,1,3,2.3010206952145325,Buy,0.70093586448349154,1.3532847174530604,1.9668318721474143
TradedAway,None,109.13742761557253,0,110,0.5,2,2,-1.725144768854932,Buy,0.80655912955087694,1.4789040083028937,1.1801759327025094
Done,None,109.04915134516033,0,110,0.5,2,5,-1.9016973096793492,Buy,1.4338589204892667,-1.1505632435279618,1.0518611645893927
NotTraded,None,110.59651945908418,0,110,0.5,1,3,1.1930389181683552,Buy,0.66874645179894898,2.1101684373167346,1.4549404077986341
NotTraded,None,111.06266124668738,0,110,0.5,2,2,2.1253224933747674,Buy,0.68212713088905008,1.1566713159009692,1.6583772372362879
NotTraded,None,110.54118649645355,0,110,0.5,2,2,1.0823729929070964,Buy,0.70843187143730502,2.8454094825377796,1.5655617102601782
TradedAway,None,109.63796420084591,0,110,0.5,2,4,-0.72407159830817136,Buy,0.072977659601603739,-0.58121240096157067,2.3518078425559592
NotTraded,None,110.90206947754362,0,110,0.5,1,3,1.8041389550872395,Buy,-0.54715035008116741,-0.14133488074070399,1.9671270776337026
TradedAway,None,112.62027035975734,0,110,0.5,1,4,5.2405407195146836,Buy,0.18710070865386541,-0.1398490211400687,1.6556411979883578
TradedAway,None,110.60535021714281,0,110,0.5,2,4,1.2107004342856271,Buy,1.767739573316037,1.8360953463778396,0.78231872403038694
TradedAway,None,109.68885050269067,0,110,0.5,1,5,-0.62229899461866012,Buy,0.3788530544489811,-0.33004883034764054,0.4992934725173892
Done,None,109.47475721682737,0,110,0.5,2,3,-1.0504855663452588,Buy,1.7205724360736157,1.1622465012925682,0.073698514086683486
TradedAway,None,111.47615912125866,0,110,0.5,2,2,2.9523182425173218,Buy,1.7039673812692162,2.2340668252950953,0.019995908120939543
NotTraded,None,109.58436140637019,0,110,0.5,1,2,-0.83127718725961586,Buy,1.862300919682303,1.3950388146122565,0.14190684665718611
TradedAway,None,111.47330239720351,0,110,0.5,2,4,2.9466047944070226,Buy,0.079966046932207768,1.5369516927973477,1.2286629413615395
TradedAway,None,109.85300364208838,0,110,0.5,2,3,-0.29399271582323649,Buy,0.03650699363336285,1.659768084032319,1.7752817903136213
NotTraded,None,110.53021390792938,0,110,0.5,1,5,1.060427815858759,Buy,3.3776232130120389,1.5769381120519372,-0.78321368586163431
NotTraded,None,109.77664799194311,0,110,0.5,1,2,-0.44670401611378452,Buy,0.81090482000767627,-0.26500368290449172,0.1161264495580786
NotTraded,None,110.22887167550159,0,110,0.5,2,2,0.45774335100318808,Buy,-0.62503409548760946,1.9365599649126781,1.1953937429706316
TradedAway,None,110.75255573889945,0,110,0.5,2,3,1.5051114777988914,Buy,2.9468548632475478,1.1091391851328878,-0.17919894498251909
TradedAway,None,110.3311042066203,0,110,0.5,2,2,0.66220841324059165,Buy,1.3289620219901206,1.3715570969798343,0.60171635462826045
NotTraded,None,110.47777163759747,0,110,0.5,1,4,0.95554327519494109,Buy,-0.44507379056387086,0.67341537316176536,1.8023343681616522
NotTraded,None,109.50668392093232,0,110,0.5,1,2,-0.98663215813536453,Buy,1.6747210758804107,0.44943901775197626,1.5204695084625144
NotTraded,None,110.0091082501512,0,110,0.5,1,3,0.018216500302401073,Buy,0.3481216882592636,2.7090035674534434,2.0709713988286507
NotTraded,None,109.44576244485246,0,110,0.5,1,2,-1.1084751102950747,Buy,1.5850613430732869,0.63998350618360866,2.3991759442475562
TradedAway,None,110.08041122876045,0,110,0.5,1,5,0.16082245752090785,Buy,-0.68254870656338507,1.681060706770209,0.62776709418580245
TradedAway,None,110.05567785224061,0,110,0.5,2,2,0.11135570448121257,Buy,-0.23520987161895657,2.1027978566524395,0.42969435442696058
NotTraded,None,108.9400658182424,0,110,0.5,2,3,-2.1198683635151951,Buy,1.4140598221702778,2.5691163196654019,2.2594317512248141
TradedAway,None,110.3892143936433,0,110,0.5,2,5,0.77842878728660025,Buy,-0.7575981994558203,1.2244031884514965,0.70138755617731907
Done,None,108.37190398030484,0,110,0.5,1,3,-3.2561920393903279,Buy,-0.77604162070173555,2.8470330585642039,-0.13917784895710184
TradedAway,None,112.07604560362927,0,110,0.5,2,5,4.1520912072585361,Buy,-0.34513855565556772,-2.6591153337189515,0.99172835827079175
TradedAway,None,110.86364062327829,0,110,0.5,1,4,1.7272812465565721,Buy,-0.064223801594454066,1.5249185344495668,0.35935064425123719
TradedAway,None,110.83087905947184,0,110,0.5,1,5,1.6617581189436805,Buy,2.0489762178517781,0.20012922662876176,1.3526077807487913
TradedAway,None,110.35334507955028,0,110,0.5,1,3,0.70669015910056032,Buy,-0.85211677850821999,-1.7506566229642524,1.2123792285422188
TradedAway,None,109.56470732482028,0,110,0.5,2,5,-0.87058535035944828,Buy,0.14990190138346626,0.040904544428754019,0.69201138245877913
Done,None,109.32317991038397,0,110,0.5,2,4,-1.3536401792320589,Buy,1.9303305945853424,-0.67667990096030262,-0.37474542236752573
TradedAway,None,109.50771463108623,0,110,0.5,2,5,-0.98457073782753923,Buy,0.98635687001787331,1.1669453844206041,1.919108099002979
Done,None,109.76392348149494,0,110,0.5,2,5,-0.47215303701011635,Buy,1.0506498334987942,1.2738258135313094,0.73348776741656241
TradedAway,None,110.69126404285308,0,110,0.5,1,4,1.3825280857061557,Buy,0.23506891887532344,2.000004147335499,0.63890696077314679
TradedAway,None,109.87053466148659,0,110,0.5,1,2,-0.25893067702682515,Buy,0.60618630243882965,-1.1860167626658562,1.4286460808850472
NotTraded,None,110.73922277238873,0,110,0.5,2,5,1.4784455447774576,Buy,1.3415904490789818,-0.011301710267816567,2.7056406710026373
NotTraded,None,110.2046919938105,0,110,0.5,2,4,0.40938398762099837,Buy,0.74873120834297202,2.6664010690029021,-1.2675440983495423
Done,None,109.13552975774932,0,110,0.5,2,3,-1.7289404845013507,Buy,2.4473613879642846,-1.8130654407695284,0.14528280971223972
TradedAway,None,109.13070269744921,0,110,0.5,1,5,-1.7385946051015821,Buy,2.2478492650726798,2.2284803714695927,0.83499884312199213
TradedAway,None,110.42403076230146,0,110,0.5,2,5,0.84806152460291173,Buy,0.55835955473837373,1.9591250295097224,0.18705847912690476
TradedAway,None,109.32744295233798,0,110,0.5,1,3,-1.3451140953240497,Buy,-0.61326199074708465,1.8231182014597884,0.94117266221678142
TradedAway,None,110.39565547698925,0,110,0.5,1,3,0.79131095397849549,Buy,1.4305045417322875,1.9904634140439201,-2.0153122110389283
TradedAway,None,110.09205765699983,0,110,0.5,2,4,0.18411531399965497,Buy,-0.53980048297680772,1.5733809974254382,1.2002093581612856
TradedAway,None,110.69053350503495,0,110,0.5,2,2,1.3810670100698985,Buy,2.830089636633204,-0.34413930414251914,0.40308226013789539
TradedAway,None,111.44522322017936,0,110,0.5,1,4,2.8904464403587156,Buy,1.6037109419395925,-0.32946872590657605,2.1738956804011278
TradedAway,None,109.40726281849733,0,110,0.5,1,2,-1.1854743630053406,Buy,0.87414294745488852,1.1169778333956604,-1.1063878416049904
Done,None,108.78759377704782,0,110,0.5,2,3,-2.4248124459043652,Buy,-0.71355523622256434,0.58035864998561904,1.0221815018197447
NotTraded,None,110.50889827198671,0,110,0.5,1,4,1.017796543973418,Buy,2.2603585768968992,1.6855539108473434,0.1028341717841198
TradedAway,None,110.32504020393019,0,110,0.5,2,4,0.65008040786037213,Buy,1.7624960939311241,1.3316107662258505,-0.23153079601531035
Done,None,107.92317620119478,0,110,0.5,2,5,-4.1536475976104441,Buy,-1.0398234455473556,-0.37388131986691997,0.13434552541267386
TradedAway,None,109.1707200543652,0,110,0.5,2,4,-1.65855989126959,Buy,1.8065885186866399,-0.089432726765320991,1.557619774221773
NotTraded,None,111.55738197399462,0,110,0.5,1,2,3.1147639479892462,Buy,1.5224764648767555,0.021166038400551201,1.383162823546134
TradedAway,None,107.89240407285834,0,110,0.5,2,5,-4.2151918542833187,Buy,2.1322559454374019,0.077524380500872847,2.9296435102675851
TradedAway,None,109.76868405487164,0,110,0.5,1,4,-0.46263189025671636,Buy,-0.23252945124071878,1.4498202183947289,2.9785439017165194
TradedAway,None,110.85930673114339,0,110,0.5,2,4,1.7186134622867826,Buy,2.0292079028922521,2.378312447428665,2.643641802527501
Done,None,109.77839490998898,0,110,0.5,1,2,-0.44321018002204937,Buy,1.9325476938066868,1.2318187086491033,-0.01797117504012502
TradedAway,None,109.9413086820701,0,110,0.5,1,4,-0.1173826358597978,Buy,1.3397384359651217,1.5295879273095201,1.117582761786718
TradedAway,None,110.98200445289208,0,110,0.5,2,5,1.9640089057841692,Buy,2.0356696962249075,-0.50557600619362719,0.94657533419877204
NotTraded,None,109.51421314816407,0,110,0.5,1,4,-0.97157370367185081,Buy,-0.19633309017997047,-1.1564197918175716,1.208507435314444
TradedAway,None,110.93096761305578,0,110,0.5,1,5,1.8619352261115694,Buy,-0.95252831935954996,-0.70272120151948259,0.57432891814292386
TradedAway,None,111.54730591954534,0,110,0.5,1,5,3.0946118390906747,Buy,1.5308929671845943,0.82778547288147342,0.93402275334040241
Done,None,107.45928044528401,0,110,0.5,2,2,-5.0814391094319831,Buy,2.0861955237588274,0.11622806867509783,1.0367270228498031
NotTraded,None,109.15907458146374,0,110,0.5,1,5,-1.6818508370725169,Buy,2.2766942929422695,-0.061314880039919473,1.5458966742882245
Done,None,107.66769785952825,0,110,0.5,2,2,-4.6646042809435073,Buy,1.5429225622809364,0.889541173075168,0.62532191814742233
TradedAway,None,110.27426412644058,0,110,0.5,2,4,0.54852825288116946,Buy,1.7411348631549111,0.74802857679825308,1.9907183910694513
TradedAway,None,111.50531002555493,0,110,0.5,2,5,3.0106200511098677,Buy,-0.54129230886445256,0.92662572369520568,-0.16283708991117596
TradedAway,None,108.6143411823882,0,110,0.5,1,4,-2.7713176352235962,Buy,1.001159389445222,0.68994380071645245,1.7642800441671127
NotTraded,None,108.94939040321957,0,110,0.5,1,5,-2.1012191935608655,Buy,0.64213195677841162,2.7105243159291064,1.9708347918338842
NotTraded,None,111.50991147804511,0,110,0.5,2,4,3.0198229560902234,Buy,0.80775600779515677,0.078282886260746865,1.6837317676454941
NotTraded,None,111.61349119759568,0,110,0.5,1,5,3.2269823951913565,Buy,1.8645121825728803,2.0593241872503736,2.6362899427332565
TradedAway,None,109.42821642620248,0,110,0.5,1,4,-1.1435671475950357,Buy,2.2241877754078456,1.0828587545507211,-0.67287864621444093
TradedAway,None,111.78583512999795,0,110,0.5,2,3,3.5716702599958978,Buy,2.5298814642712326,2.0443208964887889,1.9937691677998757
TradedAway,None,110.3424724994364,0,110,0.5,2,4,0.68494499887279403,Buy,1.3830537343281832,2.194642636936682,-0.11420280160198026
TradedAway,None,109.92265084305451,0,110,0.5,2,4,-0.15469831389097521,Buy,-0.074432992103305118,2.9857621629341442,0.96316173019760876
TradedAway,None,111.69646060565671,0,110,0.5,1,4,3.3929212113134213,Buy,0.27006107154072911,1.773344178356012,0.6937741212756745
TradedAway,None,110.94959659936161,0,110,0.5,2,2,1.8991931987232249,Buy,1.5851827474680551,1.8406449688195297,-0.077914924669262531
TradedAway,None,109.77987298671417,0,110,0.5,1,3,-0.44025402657166524,Buy,4.0914149877294523,-0.48004286883352476,2.647881821036222
TradedAway,None,109.55538868289074,0,110,0.5,2,5,-0.88922263421852676,Buy,2.4851758231476544,0.90148057780520208,0.11582898445312206
TradedAway,None,109.86407252550208,0,110,0.5,2,2,-0.27185494899583773,Buy,-0.0012966903178848188,-0.17254516295964462,0.87930881836804198
NotTraded,None,109.03753177146577,0,110,0.5,1,5,-1.9249364570684691,Buy,-0.22529135348715323,1.8442780463351327,1.1120207436606355
TradedAway,None,109.09154965968763,0,110,0.5,1,2,-1.816900680624741,Buy,-0.057981224416205457,1.7125454339308241,0.076557950882199743
TradedAway,None,110.01531847848138,0,110,0.5,1,4,0.030636956962752038,Buy,-0.95170851548791502,0.97559500459624593,-0.039818359395066283
NotTraded,None,110.90297823255639,0,110,0.5,1,5,1.8059564651127857,Buy,1.8093660236476992,0.20934751813591435,1.8981820001824494
TradedAway,None,109.53705947785373,0,110,0.5,2,4,-0.92588104429253804,Buy,-2.0362866888486537,0.44974491900410341,0.78328902917018872
TradedAway,None,110.4588964325206,0,110,0.5,1,4,0.91779286504120705,Buy,0.0098235306019716084,0.76335898546981518,0.10028481579861503
TradedAway,None,111.57633579829918,0,110,0.5,1,4,3.1526715965983669,Buy,-0.15058456831689826,3.4150821579868427,-0.54507195161281619
TradedAway,None,109.7732631458441,0,110,0.5,2,5,-0.45347370831180456,Buy,2.8030845061826986,1.4341245154975606,0.7402200512701187
NotTraded,None,109.7728287745943,0,110,0.5,1,2,-0.45434245081139579,Buy,2.3700578222964275,1.1142764897871462,1.0357542190287026
Done,None,109.31138826050551,0,110,0.5,2,2,-1.3772234789889808,Buy,-0.06558912990078114,0.67230648226593392,0.45445379558079313
NotTraded,None,110.95426084520346,0,110,0.5,1,2,1.9085216904069284,Buy,0.26018004922846572,1.2436455553905787,0.11351218260522711
NotTraded,None,109.99094826716619,0,110,0.5,2,3,-0.018103465667621776,Buy,1.6689480831077594,-0.58282308107730696,3.3328285871641636
Done,None,108.67429508570774,0,110,0.5,1,2,-2.6514098285845193,Buy,-0.63725175573780191,0.18659470991485305,0.25948939302552698
NotTraded,None,110.38170186073813,0,110,0.5,1,4,0.76340372147626567,Buy,0.64812128381642364,3.7009135948442258,2.377364685612092
TradedAway,None,110.66675455938353,0,110,0.5,2,4,1.3335091187670685,Buy,1.8085344752965931,-0.74169085383105449,2.6138796601080054
NotTraded,None,111.1162280123099,0,110,0.5,1,2,2.2324560246198075,Buy,1.0174356857907378,1.4778260541205466,0.95197249144511686
TradedAway,None,109.81384134135673,0,110,0.5,1,3,-0.37231731728653017,Buy,0.42228027722218398,0.5166857085185208,0.85319644197519318
TradedAway,None,109.10745745625022,0,110,0.5,2,4,-1.7850850874995672,Buy,0.89611805303740744,2.0144307273947408,1.0719804031809703
TradedAway,None,109.05771081192503,0,110,0.5,1,2,-1.884578376149932,Buy,0.74824072689898102,1.8107482831311699,2.7756247346019309
Done,None,109.836522352835,0,110,0.5,1,2,-0.32695529432999137,Buy,2.3953688044729651,2.4075104392271767,0.76003441785371884
TradedAway,None,110.74263785571084,0,110,0.5,2,5,1.4852757114216786,Buy,2.3483475118702621,1.7098805897506262,-0.076625349804945175
NotTraded,None,109.48732616804131,0,110,0.5,1,4,-1.0253476639173869,Buy,0.91010772293757336,0.92869293593053204,1.9954841036428936
NotTraded,None,110.55790378283889,0,110,0.5,2,3,1.1158075656777839,Buy,0.51612941055623884,0.9998983086170683,1.4882575770634476
NotTraded,None,109.50842404318988,0,110,0.5,1,3,-0.98315191362024734,Buy,1.0371818951413811,0.47085392646119395,2.4318483921680976
TradedAway,None,109.11927604000843,0,110,0.5,2,2,-1.7614479199831408,Buy,-0.24645442463652967,0.29449518150332332,1.695281964839884
Done,None,109.25590935696336,0,110,0.5,2,3,-1.488181286073285,Buy,1.4274976774607961,1.4101579852113291,1.4778082373658195
TradedAway,None,110.87831423106628,0,110,0.5,1,3,1.7566284621325678,Buy,2.947549719234785,0.90136515068994449,0.44327172878288323
NotTraded,None,109.77827464904729,0,110,0.5,1,2,-0.44345070190541946,Buy,1.1960468010527392,-0.67184002394212738,0.339890656630503
NotTraded,None,110.93137156672481,0,110,0.5,1,3,1.8627431334496123,Buy,-0.75726326000570277,2.2863395480052819,1.2914381217142661
Done,None,109.69482338284601,0,110,0.5,1,3,-0.61035323430797916,Buy,2.9551520191138794,1.2999813833683307,-0.68448434257405877
NotTraded,None,110.91819697261445,0,110,0.5,1,2,1.836393945228906,Buy,0.13233559872717282,-0.18297867576935878,1.0743254442448777
Done,None,108.73727444473323,0,110,0.5,1,4,-2.5254511105335382,Buy,2.9825808261568785,2.6150798041318462,1.6540753795492669
Done,None,107.53783834981481,0,110,0.5,2,4,-4.9243233003703892,Buy,-0.54854208239345725,-1.3686377679756236,-0.57648918771215651
TradedAway,None,110.56362630515038,0,110,0.5,1,3,1.1272526103007579,Buy,-0.12124663524233226,2.5695154746671243,0.86046510407671339
Done,None,109.35324049373655,0,110,0.5,2,4,-1.2935190125269003,Buy,0.99084618369208766,1.8350259995415883,-0.13134439897446337
Done,None,108.68141408752328,0,110,0.5,1,4,-2.637171824953441,Buy,1.1699079711669791,1.5815593169752882,0.68447041858486779
Done,None,109.96623817285786,0,110,0.5,2,3,-0.067523654284286749,Buy,-0.87833069096249905,-0.27637610916755428,1.501849882387301
NotTraded,None,110.16660276052014,0,110,0.5,1,2,0.33320552104027001,Buy,-0.049127500813615166,1.634917752711708,3.2885011509839455
TradedAway,None,110.21197635928176,0,110,0.5,1,4,0.42395271856352679,Buy,0.5860846667532118,-0.56348528728790326,0.13811809404213427
Done,None,108.42831165989317,0,110,0.5,2,4,-3.1433766802136631,Buy,1.438465821129109,1.5226942800542709,-0.17268910581658514
TradedAway,None,110.82978052872792,0,110,0.5,1,5,1.6595610574558464,Buy,0.86576840425213586,1.2302054418533652,1.1854553779111177
TradedAway,None,109.95688739190558,0,110,0.5,2,3,-0.086225216188836384,Buy,0.57048043091616907,0.5003934183304759,0.0029143525705312978
NotTraded,None,110.22367886299443,0,110,0.5,2,5,0.4473577259888657,Buy,2.5215188541504228,0.87529741261165106,0.31663558806495418
NotTraded,None,109.50104408699168,0,110,0.5,1,3,-0.99791182601663309,Buy,1.2646036735437041,0.37068494620231285,0.36114544491317369
TradedAway,None,110.71248434056895,0,110,0.5,2,5,1.4249686811378979,Buy,1.2622627903755901,0.28409826447005437,0.20465470459840285
TradedAway,None,110.70741777935413,0,110,0.5,2,5,1.4148355587082619,Buy,-0.010859014961160041,3.4431959160020291,1.6004755386355123
TradedAway,None,110.12465317330393,0,110,0.5,1,2,0.24930634660785245,Buy,1.8901508036978849,0.35254863639306888,-0.43582359792962833
TradedAway,None,110.86435170138623,0,110,0.5,2,5,1.728703402772453,Buy,0.70224406622620106,0.40613726619983526,2.8156666182928305
TradedAway,None,111.82792630891123,0,110,0.5,1,2,3.6558526178224611,Buy,1.6579309560664863,1.5129628879903014,1.4636126378103542
TradedAway,None,109.19361701204143,0,110,0.5,2,2,-1.6127659759171422,Buy,-0.57115931894608818,2.6027790201839842,-1.0314703781657597
TradedAway,None,110.471595047154,0,110,0.5,2,4,0.94319009430799383,Buy,2.2926636105780274,1.7091549965619661,1.9347241575957739
Done,None,108.26472460452186,0,110,0.5,2,2,-3.4705507909562812,Buy,2.3618349945622192,0.26718689500850201,0.97088650761393736
NotTraded,None,109.40159411330743,0,110,0.5,1,4,-1.19681177338515,Buy,2.1805435769892121,0.36906095560899899,-0.37308043148227021
TradedAway,None,110.0288869433881,0,110,0.5,1,4,0.057773886776203653,Buy,1.0385941945206763,1.8431958919139748,-0.45792613797185133
TradedAway,None,109.27544123432139,0,110,0.5,1,2,-1.4491175313572171,Buy,-1.3488522538766392,0.7382240404656274,1.0767845086150862
TradedAway,None,110.5315429790021,0,110,0.5,2,5,1.0630859580041943,Buy,0.87665001428750855,0.76502859770200637,1.2393976318328472
Done,None,109.38223086937455,0,110,0.5,2,2,-1.2355382612508947,Buy,0.13641978444220493,-0.2529964505927973,2.5031688446376714
Done,None,108.95873406830553,0,110,0.5,2,5,-2.0825318633889367,Buy,0.70108524235097502,0.64890162458023726,1.6807552210828784
TradedAway,None,109.492776741024,0,110,0.5,1,3,-1.0144465179519955,Buy,1.2686834055152472,2.2816067088991012,1.3331644400894318
NotTraded,None,109.6042255990757,0,110,0.5,1,4,-0.79154880184859167,Buy,1.8120509748347624,2.0415319141791328,1.3821400649956608
Done,None,108.83247687261945,0,110,0.5,2,3,-2.335046254761096,Buy,1.1770358237813652,2.2758683895408804,1.324329243846512
TradedAway,None,110.42510291447847,0,110,0.5,2,4,0.85020582895694474,Buy,0.38383168837078774,0.86554458533982115,0.59486540204490068
TradedAway,None,110.8506015051956,0,110,0.5,2,5,1.7012030103911968,Buy,0.012965275443588942,1.6091653314156793,1.746027222082013
TradedAway,None,111.85309471720447,0,110,0.5,1,3,3.706189434408941,Buy,2.3242142042954614,0.92722368006665201,0.038844783266178129
TradedAway,None,111.03594749610185,0,110,0.5,2,5,2.0718949922037098,Buy,0.80536723626467854,-0.053143275837270743,-0.15769159051542259
NotTraded,None,112.00512162465276,0,110,0.5,2,2,4.0102432493055176,Buy,1.545568020831066,1.8297033928155273,0.77283072042771184
NotTraded,None,110.49663086725295,0,110,0.5,2,2,0.99326173450589295,Buy,0.24185981719665428,0.68277360625911721,1.0233708490497988
Done,None,109.95075215718157,0,110,0.5,2,2,-0.098495685636862618,Buy,1.983852793789588,0.53177297607262664,3.1284720066187948
TradedAway,None,110.6158435673745,0,110,0.5,1,5,1.231687134748995,Buy,0.38275413159877592,0.91546626824386923,0.30301790417961583
TradedAway,None,110.83049850071328,0,110,0.5,2,4,1.6609970014265514,Buy,0.087278194004876686,1.3690111031576291,0.93161309402435821
Done,None,109.18291608125551,0,110,0.5,2,2,-1.6341678374889739,Buy,0.88185462263075964,0.24888973506789835,1.3904087072428524
TradedAway,None,109.8104673753993,0,110,0.5,2,5,-0.37906524920140328,Buy,2.0045727280903129,0.44275330441787275,0.73212009514999021
TradedAway,None,110.0116657853853,0,110,0.5,2,5,0.023331570770608323,Buy,0.34184164082790014,0.93793068856459616,1.112447248777644
Done,None,108.83858614930355,0,110,0.5,1,2,-2.322827701392896,Buy,0.45287911937740011,0.86690414004248373,2.8797784336145806
TradedAway,None,110.31770814738512,0,110,0.5,2,5,0.63541629477023776,Buy,1.4625979163750462,0.50725029469936145,-0.66767479344595215
NotTraded,None,109.25190706604677,0,110,0.5,2,5,-1.4961858679064619,Buy,-0.099244936446823084,0.1997810206653875,-0.054452420067865548
TradedAway,None,111.10493595277821,0,110,0.5,1,3,2.2098719055564118,Buy,0.46051797272765671,0.97963822947650381,-0.93193579214816369
Done,None,108.7102010856002,0,110,0.5,2,4,-2.5795978287995922,Buy,0.91508053250967336,1.9071722616058553,-0.075805417739426506
NotTraded,None,110.12432847560926,0,110,0.5,1,5,0.24865695121852127,Buy,0.60256405342694008,1.2589372142350659,0.32721775798863995
Done,None,109.03348712278627,0,110,0.5,1,4,-1.9330257544274616,Buy,1.5326167931667989,1.6763728707679837,0.82044880558950162
